002237.SZ,恒邦股份,2008-05-20
002238.SZ,天威视讯,2008-05-26
002239.SZ,奥特佳,2008-05-22
002240.SZ,威华股份,2008-05-23
002241.SZ,歌尔声学,2008-05-22
002242.SZ,九阳股份,2008-05-28
002243.SZ,通产丽星,2008-05-28
002244.SZ,滨江集团,2008-05-29
002245.SZ,澳洋顺昌,2008-06-05
002246.SZ,北化股份,2008-06-05
002247.SZ,帝龙新材,2008-06-12
002248.SZ,华东数控,2008-06-12
002249.SZ,大洋电机,2008-06-19
002250.SZ,联化科技,2008-06-19
002251.SZ,步步高,2008-06-19
002252.SZ,上海莱士,2008-06-23
002253.SZ,川大智胜,2008-06-23
002254.SZ,泰和新材,2008-06-25
002255.SZ,海陆重工,2008-06-25
002256.SZ,彩虹精化,2008-06-25
002258.SZ,利尔化学,2008-07-08
002259.SZ,升达林业,2008-07-16
002260.SZ,德奥通航,2008-07-16
002261.SZ,拓维信息,2008-07-23
002262.SZ,恩华药业,2008-07-23
002263.SZ,大东南,2008-07-28
002264.SZ,新华都,2008-07-31
002265.SZ,西仪股份,2008-08-06
002266.SZ,浙富控股,2008-08-06
002267.SZ,陕天然气,2008-08-13
002268.SZ,卫士通,2008-08-11
002269.SZ,美邦服饰,2008-08-28
002270.SZ,法因数控,2008-09-05
002271.SZ,东方雨虹,2008-09-10
002272.SZ,川润股份,2008-09-19
002273.SZ,水晶光电,2008-09-19
002274.SZ,华昌化工,2008-09-25
002275.SZ,桂林三金,2009-07-10
002276.SZ,万马股份,2009-07-10
002277.SZ,友阿股份,2009-07-17
002278.SZ,神开股份,2009-08-11
002279.SZ,久其软件,2009-08-11
002280.SZ,联络互动,2009-08-21
002281.SZ,光迅科技,2009-08-21
002282.SZ,博深工具,2009-08-21
002283.SZ,天润曲轴,2009-08-21
002284.SZ,亚太股份,2009-08-28
002285.SZ,世联行,2009-08-28
002286.SZ,保龄宝,2009-08-28
002287.SZ,奇正藏药,2009-08-28
002288.SZ,超华科技,2009-09-03
002289.SZ,*ST宇顺,2009-09-03
002290.SZ,禾盛新材,2009-09-03
002291.SZ,星期六,2009-09-03
002292.SZ,奥飞娱乐,2009-09-10
002293.SZ,罗莱生活,2009-09-10
002294.SZ,信立泰,2009-09-10
002295.SZ,精艺股份,2009-09-29
002296.SZ,辉煌科技,2009-09-29
002297.SZ,博云新材,2009-09-29
002298.SZ,中电鑫龙,2009-09-29
002299.SZ,圣农发展,2009-10-21
002300.SZ,太阳电缆,2009-10-21
002301.SZ,齐心集团,2009-10-21
002302.SZ,西部建设,2009-11-03
002303.SZ,美盈森,2009-11-03
002304.SZ,洋河股份,2009-11-06
002305.SZ,南国置业,2009-11-06
002306.SZ,*ST云网,2009-11-11
002307.SZ,北新路桥,2009-11-11
002308.SZ,威创股份,2009-11-27
002309.SZ,中利科技,2009-11-27
002310.SZ,东方园林,2009-11-27
002311.SZ,海大集团,2009-11-27
002312.SZ,三泰控股,2009-12-03
002313.SZ,日海通讯,2009-12-03
002314.SZ,南山控股,2009-12-03
002315.SZ,焦点科技,2009-12-09
002316.SZ,键桥通讯,2009-12-09
002317.SZ,众生药业,2009-12-11
002318.SZ,久立特材,2009-12-11
002319.SZ,乐通股份,2009-12-11
002320.SZ,海峡股份,2009-12-16
002321.SZ,华英农业,2009-12-16
002322.SZ,理工环科,2009-12-18
002323.SZ,雅百特,2009-12-18
002324.SZ,普利特,2009-12-18
002325.SZ,洪涛股份,2009-12-22
002326.SZ,永太科技,2009-12-22
002327.SZ,富安娜,2009-12-30
002328.SZ,新朋股份,2009-12-30
002329.SZ,皇氏集团,2010-01-06
002330.SZ,得利斯,2010-01-06
002331.SZ,皖通科技,2010-01-06
002332.SZ,仙琚制药,2010-01-12
002333.SZ,罗普斯金,2010-01-12
002334.SZ,英威腾,2010-01-13
002335.SZ,科华恒盛,2010-01-13
002336.SZ,*ST人乐,2010-01-13
002337.SZ,赛象科技,2010-01-15
002338.SZ,奥普光电,2010-01-15
002339.SZ,积成电子,2010-01-22
002340.SZ,格林美,2010-01-22
002341.SZ,新纶科技,2010-01-22
002342.SZ,巨力索具,2010-01-26
002343.SZ,慈文传媒,2010-01-26
002344.SZ,海宁皮城,2010-01-26
002345.SZ,潮宏基,2010-01-28
002346.SZ,柘中股份,2010-01-28
002347.SZ,泰尔重工,2010-01-28
002348.SZ,高乐股份,2010-02-03
002349.SZ,精华制药,2010-02-03
002350.SZ,北京科锐,2010-02-03
002351.SZ,漫步者,2010-02-05
002352.SZ,鼎泰新材,2010-02-05
002353.SZ,杰瑞股份,2010-02-05
002354.SZ,天神娱乐,2010-02-09
002355.SZ,兴民钢圈,2010-02-09
002356.SZ,浩宁达,2010-02-09
002357.SZ,富临运业,2010-02-10
002358.SZ,森源电气,2010-02-10
002359.SZ,齐星铁塔,2010-02-10
002360.SZ,同德化工,2010-03-03
002361.SZ,神剑股份,2010-03-03
002362.SZ,汉王科技,2010-03-03
002363.SZ,隆基机械,2010-03-05
002364.SZ,中恒电气,2010-03-05
002365.SZ,永安药业,2010-03-05
002366.SZ,台海核电,2010-03-12
002367.SZ,康力电梯,2010-03-12
002368.SZ,太极股份,2010-03-12
002369.SZ,卓翼科技,2010-03-16
002370.SZ,亚太药业,2010-03-16
002371.SZ,七星电子,2010-03-16
002372.SZ,伟星新材,2010-03-18
002373.SZ,千方科技,2010-03-18
002374.SZ,丽鹏股份,2010-03-18
002375.SZ,亚厦股份,2010-03-23
002376.SZ,新北洋,2010-03-23
002377.SZ,国创高新,2010-03-23
002378.SZ,章源钨业,2010-03-31
002379.SZ,*ST鲁丰,2010-03-31
002380.SZ,科远股份,2010-03-31
002381.SZ,双箭股份,2010-04-02
002382.SZ,蓝帆医疗,2010-04-02
002383.SZ,合众思壮,2010-04-02
002384.SZ,东山精密,2010-04-09
002385.SZ,大北农,2010-04-09
002386.SZ,天原集团,2010-04-09
002387.SZ,黑牛食品,2010-04-13
002388.SZ,新亚制程,2010-04-13
002389.SZ,南洋科技,2010-04-13
002390.SZ,信邦制药,2010-04-16
002391.SZ,长青股份,2010-04-16
002392.SZ,北京利尔,2010-04-23
002393.SZ,力生制药,2010-04-23
002394.SZ,联发股份,2010-04-23
002395.SZ,双象股份,2010-04-29
002396.SZ,星网锐捷,2010-06-23
002397.SZ,梦洁家纺,2010-04-29
002398.SZ,建研集团,2010-05-06
002399.SZ,海普瑞,2010-05-06
002400.SZ,省广股份,2010-05-06
002401.SZ,中海科技,2010-05-06
002402.SZ,和而泰,2010-05-11
002403.SZ,爱仕达,2010-05-11
002404.SZ,嘉欣丝绸,2010-05-11
002405.SZ,四维图新,2010-05-18
002406.SZ,远东传动,2010-05-18
002407.SZ,多氟多,2010-05-18
002408.SZ,齐翔腾达,2010-05-18
002409.SZ,雅克科技,2010-05-25
002410.SZ,广联达,2010-05-25
002411.SZ,必康股份,2010-05-25
002412.SZ,汉森制药,2010-05-25
002413.SZ,雷科防务,2010-05-28
002414.SZ,高德红外,2010-07-16
002415.SZ,海康威视,2010-05-28
002416.SZ,爱施德,2010-05-28
002417.SZ,三元达,2010-06-01
002418.SZ,康盛股份,2010-06-01
002419.SZ,天虹商场,2010-06-01
002420.SZ,毅昌股份,2010-06-01
002421.SZ,达实智能,2010-06-03
002422.SZ,科伦药业,2010-06-03
002423.SZ,*ST中特,2010-06-03
002424.SZ,贵州百灵,2010-06-03
002425.SZ,凯撒股份,2010-06-08
002426.SZ,胜利精密,2010-06-08
002427.SZ,尤夫股份,2010-06-08
002428.SZ,云南锗业,2010-06-08
002429.SZ,兆驰股份,2010-06-10
002430.SZ,杭氧股份,2010-06-10
002431.SZ,棕榈股份,2010-06-10
002432.SZ,九安医疗,2010-06-10
002433.SZ,太安堂,2010-06-18
002434.SZ,万里扬,2010-06-18
002435.SZ,长江润发,2010-06-18
002436.SZ,兴森科技,2010-06-18
002437.SZ,誉衡药业,2010-06-23
002438.SZ,江苏神通,2010-06-23
002439.SZ,启明星辰,2010-06-23
002440.SZ,闰土股份,2010-07-06
002441.SZ,众业达,2010-07-06
002442.SZ,龙星化工,2010-07-06
002443.SZ,金洲管道,2010-07-06
002444.SZ,巨星科技,2010-07-13
002445.SZ,中南重工,2010-07-13
002446.SZ,盛路通信,2010-07-13
002447.SZ,壹桥海参,2010-07-13
002448.SZ,中原内配,2010-07-16
002449.SZ,国星光电,2010-07-16
002450.SZ,康得新,2010-07-16
002451.SZ,摩恩电气,2010-07-20
002452.SZ,长高集团,2010-07-20
002453.SZ,天马精化,2010-07-20
002454.SZ,松芝股份,2010-07-20
002455.SZ,百川股份,2010-08-03
002456.SZ,欧菲光,2010-08-03
002457.SZ,青龙管业,2010-08-03
002458.SZ,益生股份,2010-08-10
002459.SZ,天业通联,2010-08-10
002460.SZ,赣锋锂业,2010-08-10
002461.SZ,珠江啤酒,2010-08-18
002462.SZ,嘉事堂,2010-08-18
002463.SZ,沪电股份,2010-08-18
002464.SZ,金利科技,2010-08-31
002465.SZ,海格通信,2010-08-31
002466.SZ,天齐锂业,2010-08-31
002467.SZ,二六三,2010-09-08
002468.SZ,艾迪西,2010-09-08
002469.SZ,三维工程,2010-09-08
002470.SZ,金正大,2010-09-08
002471.SZ,中超控股,2010-09-10
002472.SZ,双环传动,2010-09-10
002473.SZ,圣莱达,2010-09-10
002474.SZ,榕基软件,2010-09-15
002475.SZ,立讯精密,2010-09-15
002476.SZ,宝莫股份,2010-09-15
002477.SZ,雏鹰农牧,2010-09-15
002478.SZ,常宝股份,2010-09-21
002479.SZ,富春环保,2010-09-21
002480.SZ,新筑股份,2010-09-21
002481.SZ,双塔食品,2010-09-21
002482.SZ,广田股份,2010-09-29
002483.SZ,润邦股份,2010-09-29
002484.SZ,江海股份,2010-09-29
002485.SZ,希努尔,2010-10-15
002486.SZ,嘉麟杰,2010-10-15
002487.SZ,大金重工,2010-10-15
002488.SZ,金固股份,2010-10-21
002489.SZ,浙江永强,2010-10-21
002490.SZ,山东墨龙,2010-10-21
002491.SZ,通鼎互联,2010-10-21
002492.SZ,恒基达鑫,2010-11-02
002493.SZ,荣盛石化,2010-11-02
002494.SZ,华斯股份,2010-11-02
002495.SZ,佳隆股份,2010-11-02
002496.SZ,辉丰股份,2010-11-09
002497.SZ,雅化集团,2010-11-09
002498.SZ,汉缆股份,2010-11-09
002499.SZ,科林环保,2010-11-09
002500.SZ,山西证券,2010-11-15
002501.SZ,利源精制,2010-11-17
002502.SZ,骅威文化,2010-11-17
002503.SZ,搜于特,2010-11-17
002504.SZ,弘高创意,2010-11-18
002505.SZ,大康牧业,2010-11-18
002506.SZ,协鑫集成,2010-11-18
002507.SZ,涪陵榨菜,2010-11-23
002508.SZ,老板电器,2010-11-23
002509.SZ,天广消防,2010-11-23
002510.SZ,天汽模,2010-11-25
002511.SZ,中顺洁柔,2010-11-25
002512.SZ,达华智能,2010-12-03
002513.SZ,*ST蓝丰,2010-12-03
002514.SZ,宝馨科技,2010-12-03
002515.SZ,金字火腿,2010-12-03
002516.SZ,旷达科技,2010-12-07
002517.SZ,恺英网络,2010-12-07
002518.SZ,科士达,2010-12-07
002519.SZ,银河电子,2010-12-07
002520.SZ,日发精机,2010-12-10
002521.SZ,齐峰新材,2010-12-10
002522.SZ,浙江众成,2010-12-10
002523.SZ,天桥起重,2010-12-10
002524.SZ,光正集团,2010-12-17
002526.SZ,山东矿机,2010-12-17
002527.SZ,新时达,2010-12-24
002528.SZ,英飞拓,2010-12-24
002529.SZ,海源机械,2010-12-24
002530.SZ,丰东股份,2010-12-31
002531.SZ,天顺风能,2010-12-31
002532.SZ,新界泵业,2010-12-31
002533.SZ,金杯电工,2010-12-31
002534.SZ,杭锅股份,2011-01-10
002535.SZ,林州重机,2011-01-11
002536.SZ,西泵股份,2011-01-11
002537.SZ,海立美达,2011-01-10
002538.SZ,司尔特,2011-01-18
002539.SZ,新都化工,2011-01-18
002540.SZ,亚太科技,2011-01-18
002541.SZ,鸿路钢构,2011-01-18
002542.SZ,中化岩土,2011-01-28
002543.SZ,万和电气,2011-01-28
002544.SZ,杰赛科技,2011-01-28
002545.SZ,东方铁塔,2011-02-11
002546.SZ,新联电子,2011-02-11
002547.SZ,春兴精工,2011-02-18
002548.SZ,金新农,2011-02-18
002549.SZ,凯美特气,2011-02-18
002550.SZ,千红制药,2011-02-18
002551.SZ,尚荣医疗,2011-02-25
002552.SZ,宝鼎科技,2011-02-25
002553.SZ,南方轴承,2011-02-25
002554.SZ,惠博普,2011-02-25
002555.SZ,三七互娱,2011-03-02
002556.SZ,辉隆股份,2011-03-02
002557.SZ,洽洽食品,2011-03-02
002558.SZ,世纪游轮,2011-03-02
002559.SZ,亚威股份,2011-03-03
002560.SZ,通达股份,2011-03-03
002561.SZ,徐家汇,2011-03-03
002562.SZ,兄弟科技,2011-03-10
002563.SZ,森马服饰,2011-03-11
002564.SZ,天沃科技,2011-03-10
002565.SZ,上海绿新,2011-03-18
002566.SZ,益盛药业,2011-03-18
002567.SZ,唐人神,2011-03-25
002568.SZ,百润股份,2011-03-25
002569.SZ,步森股份,2011-04-12
002570.SZ,贝因美,2011-04-12
002571.SZ,德力股份,2011-04-12
002572.SZ,索菲亚,2011-04-12
002573.SZ,清新环境,2011-04-22
002574.SZ,明牌珠宝,2011-04-22
002575.SZ,群兴玩具,2011-04-22
002576.SZ,通达动力,2011-04-28
002577.SZ,雷柏科技,2011-04-28
002578.SZ,闽发铝业,2011-04-28
002579.SZ,中京电子,2011-05-06
002580.SZ,圣阳股份,2011-05-06
002581.SZ,未名医药,2011-05-20
002582.SZ,好想你,2011-05-20
002583.SZ,海能达,2011-05-27
002584.SZ,西陇科学,2011-06-02
002585.SZ,双星新材,2011-06-02
002586.SZ,围海股份,2011-06-02
002587.SZ,奥拓电子,2011-06-10
002588.SZ,史丹利,2011-06-10
002589.SZ,瑞康医药,2011-06-10
002590.SZ,万安科技,2011-06-10
002591.SZ,恒大高新,2011-06-21
002592.SZ,八菱科技,2011-11-11
002593.SZ,日上集团,2011-06-28
002594.SZ,比亚迪,2011-06-30
002595.SZ,豪迈科技,2011-06-28
002596.SZ,海南瑞泽,2011-07-07
002597.SZ,金禾实业,2011-07-07
002598.SZ,山东章鼓,2011-07-07
002599.SZ,盛通股份,2011-07-15
002600.SZ,江粉磁材,2011-07-15
002601.SZ,佰利联,2011-07-15
002602.SZ,世纪华通,2011-07-28
002603.SZ,以岭药业,2011-07-28
002604.SZ,龙力生物,2011-07-28
002605.SZ,姚记扑克,2011-08-05
002606.SZ,大连电瓷,2011-08-05
002607.SZ,亚夏汽车,2011-08-10
002608.SZ,*ST舜船,2011-08-10
002609.SZ,捷顺科技,2011-08-15
002610.SZ,爱康科技,2011-08-15
002611.SZ,东方精工,2011-08-30
002612.SZ,朗姿股份,2011-08-30
002613.SZ,北玻股份,2011-08-30
002614.SZ,蒙发利,2011-09-09
002615.SZ,哈尔斯,2011-09-09
002616.SZ,长青集团,2011-09-20
002617.SZ,露笑科技,2011-09-20
002618.SZ,丹邦科技,2011-09-20
002619.SZ,巨龙管业,2011-09-29
002620.SZ,瑞和股份,2011-09-29
002621.SZ,三垒股份,2011-09-29
002622.SZ,永大集团,2011-10-18
002623.SZ,亚玛顿,2011-10-13
002624.SZ,完美环球,2011-10-28
002625.SZ,龙生股份,2011-11-03
002626.SZ,金达威,2011-10-28
002627.SZ,宜昌交运,2011-11-03
002628.SZ,成都路桥,2011-11-03
002629.SZ,仁智油服,2011-11-03
002630.SZ,华西能源,2011-11-11
002631.SZ,德尔未来,2011-11-11
002632.SZ,道明光学,2011-11-22
002633.SZ,申科股份,2011-11-22
002634.SZ,棒杰股份,2011-12-05
002635.SZ,安洁科技,2011-11-25
002636.SZ,金安国纪,2011-11-25
002637.SZ,赞宇科技,2011-11-25
002638.SZ,勤上光电,2011-11-25
002639.SZ,雪人股份,2011-12-05
002640.SZ,跨境通,2011-12-08
002641.SZ,永高股份,2011-12-08
002642.SZ,荣之联,2011-12-20
002643.SZ,万润股份,2011-12-20
002644.SZ,佛慈制药,2011-12-22
002645.SZ,华宏科技,2011-12-20
002646.SZ,青青稞酒,2011-12-22
002647.SZ,宏磊股份,2011-12-28
002648.SZ,卫星石化,2011-12-28
002649.SZ,博彦科技,2012-01-06
002650.SZ,加加食品,2012-01-06
002651.SZ,利君股份,2012-01-06
002652.SZ,扬子新材,2012-01-19
002653.SZ,海思科,2012-01-17
002654.SZ,万润科技,2012-02-17
002655.SZ,共达电声,2012-02-17
002656.SZ,摩登大道,2012-02-28
002657.SZ,中科金财,2012-02-28
002658.SZ,雪迪龙,2012-03-09
002659.SZ,中泰桥梁,2012-03-09
002660.SZ,茂硕电源,2012-03-16
002661.SZ,克明面业,2012-03-16
002662.SZ,京威股份,2012-03-09
002663.SZ,普邦园林,2012-03-16
002664.SZ,信质电机,2012-03-16
002665.SZ,首航节能,2012-03-27
002666.SZ,德联集团,2012-03-27
002667.SZ,鞍重股份,2012-03-29
002668.SZ,奥马电器,2012-04-16
002669.SZ,康达新材,2012-04-16
002670.SZ,华声股份,2012-04-16
002671.SZ,龙泉股份,2012-04-26
002672.SZ,东江环保,2012-04-26
002673.SZ,西部证券,2012-05-03
002674.SZ,兴业科技,2012-05-07
002675.SZ,东诚药业,2012-05-25
002676.SZ,顺威股份,2012-05-25
002677.SZ,浙江美大,2012-05-25
002678.SZ,珠江钢琴,2012-05-30
002679.SZ,福建金森,2012-06-05
002680.SZ,长生生物,2012-06-05
002681.SZ,奋达科技,2012-06-05
002682.SZ,龙洲股份,2012-06-12
002683.SZ,宏大爆破,2012-06-12
002684.SZ,猛狮科技,2012-06-12
002685.SZ,华东重机,2012-06-12
002686.SZ,亿利达,2012-07-03
002687.SZ,乔治白,2012-07-13
002688.SZ,金河生物,2012-07-13
002689.SZ,远大智能,2012-07-17
002690.SZ,美亚光电,2012-07-31
002691.SZ,冀凯股份,2012-07-31
002692.SZ,远程电缆,2012-08-08
002693.SZ,双成药业,2012-08-08
002694.SZ,顾地科技,2012-08-16
002695.SZ,煌上煌,2012-09-05
002696.SZ,百洋股份,2012-09-05
002697.SZ,红旗连锁,2012-09-05
002698.SZ,博实股份,2012-09-11
002699.SZ,美盛文化,2012-09-11
002700.SZ,新疆浩源,2012-09-21
002701.SZ,奥瑞金,2012-10-11
002702.SZ,海欣食品,2012-10-11
002703.SZ,浙江世宝,2012-11-02
002705.SZ,新宝股份,2014-01-21
002706.SZ,良信电器,2014-01-21
002707.SZ,众信旅游,2014-01-23
002708.SZ,光洋股份,2014-01-21
002709.SZ,天赐材料,2014-01-23
002711.SZ,欧浦智网,2014-01-27
002712.SZ,思美传媒,2014-01-23
002713.SZ,东易日盛,2014-02-19
002714.SZ,牧原股份,2014-01-28
002715.SZ,登云股份,2014-02-19
002716.SZ,金贵银业,2014-01-28
002717.SZ,岭南园林,2014-02-19
002718.SZ,友邦吊顶,2014-01-28
002719.SZ,麦趣尔,2014-01-28
002721.SZ,金一文化,2014-01-27
002722.SZ,金轮股份,2014-01-28
002723.SZ,金莱特,2014-01-29
002724.SZ,海洋王,2014-11-04
002725.SZ,跃岭股份,2014-01-29
002726.SZ,龙大肉食,2014-06-26
002727.SZ,一心堂,2014-07-02
002728.SZ,台城制药,2014-07-31
002729.SZ,好利来,2014-09-12
002730.SZ,电光科技,2014-10-09
002731.SZ,萃华珠宝,2014-11-04
002732.SZ,燕塘乳业,2014-12-05
002733.SZ,雄韬股份,2014-12-03
002734.SZ,利民股份,2015-01-27
002735.SZ,王子新材,2014-12-03
002736.SZ,国信证券,2014-12-29
002737.SZ,葵花药业,2014-12-30
002738.SZ,中矿资源,2014-12-30
002739.SZ,万达院线,2015-01-22
002740.SZ,爱迪尔,2015-01-22
002741.SZ,光华科技,2015-02-16
002742.SZ,三圣特材,2015-02-17
002743.SZ,富煌钢构,2015-02-17
002745.SZ,木林森,2015-02-17
002746.SZ,仙坛股份,2015-02-16
002747.SZ,埃斯顿,2015-03-20
002748.SZ,世龙实业,2015-03-19
002749.SZ,国光股份,2015-03-20
002750.SZ,龙津药业,2015-03-24
002751.SZ,易尚展示,2015-04-24
002752.SZ,昇兴股份,2015-04-22
002753.SZ,永东股份,2015-05-19
002755.SZ,东方新星,2015-05-15
002756.SZ,永兴特钢,2015-05-15
002757.SZ,南兴装备,2015-05-27
002758.SZ,华通医药,2015-05-27
002759.SZ,天际股份,2015-05-28
002760.SZ,凤形股份,2015-06-11
002761.SZ,多喜爱,2015-06-10
002762.SZ,金发拉比,2015-06-10
002763.SZ,汇洁股份,2015-06-10
002765.SZ,蓝黛传动,2015-06-12
002766.SZ,索菱股份,2015-06-11
002767.SZ,先锋电子,2015-06-12
002768.SZ,国恩股份,2015-06-30
002769.SZ,普路通,2015-06-29
002770.SZ,科迪乳业,2015-06-30
002771.SZ,真视通,2015-06-29
002772.SZ,众兴菌业,2015-06-26
002773.SZ,康弘药业,2015-06-26
002775.SZ,文科园林,2015-06-29
002776.SZ,柏堡龙,2015-06-26
002777.SZ,久远银海,2015-12-31
002778.SZ,高科石化,2016-01-06
002779.SZ,中坚科技,2015-12-09
002780.SZ,三夫户外,2015-12-09
002781.SZ,奇信股份,2015-12-22
002782.SZ,可立克,2015-12-22
002783.SZ,凯龙股份,2015-12-09
002785.SZ,万里石,2015-12-23
002786.SZ,银宝山新,2015-12-23
002787.SZ,华源包装,2015-12-31
002788.SZ,鹭燕医药,2016-02-18
002789.SZ,建艺集团,2016-03-11
002790.SZ,瑞尔特,2016-03-08
002791.SZ,坚朗五金,2016-03-29
002792.SZ,通宇通讯,2016-03-28
002793.SZ,东音股份,2016-04-15
002795.SZ,永和智控,2016-04-28
002796.SZ,世嘉科技,2016-05-10
002797.SZ,N一创,2016-05-11
300001.SZ,特锐德,2009-10-30
300002.SZ,神州泰岳,2009-10-30
300003.SZ,乐普医疗,2009-10-30
300004.SZ,南风股份,2009-10-30
300005.SZ,探路者,2009-10-30
300006.SZ,莱美药业,2009-10-30
300007.SZ,汉威电子,2009-10-30
300008.SZ,上海佳豪,2009-10-30
300009.SZ,安科生物,2009-10-30
300010.SZ,立思辰,2009-10-30
300011.SZ,鼎汉技术,2009-10-30
300012.SZ,华测检测,2009-10-30
300013.SZ,新宁物流,2009-10-30
300014.SZ,亿纬锂能,2009-10-30
300015.SZ,爱尔眼科,2009-10-30
300016.SZ,北陆药业,2009-10-30
300017.SZ,网宿科技,2009-10-30
300018.SZ,中元华电,2009-10-30
300019.SZ,硅宝科技,2009-10-30
300020.SZ,银江股份,2009-10-30
300021.SZ,大禹节水,2009-10-30
300022.SZ,吉峰农机,2009-10-30
300023.SZ,宝德股份,2009-10-30
300024.SZ,机器人,2009-10-30
300025.SZ,华星创业,2009-10-30
300026.SZ,红日药业,2009-10-30
300027.SZ,华谊兄弟,2009-10-30
300028.SZ,金亚科技,2009-10-30
300029.SZ,天龙光电,2009-12-25
300030.SZ,阳普医疗,2009-12-25
300031.SZ,宝通科技,2009-12-25
300032.SZ,金龙机电,2009-12-25
300033.SZ,同花顺,2009-12-25
300034.SZ,钢研高纳,2009-12-25
300035.SZ,中科电气,2009-12-25
300036.SZ,超图软件,2009-12-25
300037.SZ,新宙邦,2010-01-08
300038.SZ,梅泰诺,2010-01-08
300039.SZ,上海凯宝,2010-01-08
300040.SZ,九洲电气,2010-01-08
300041.SZ,回天新材,2010-01-08
300042.SZ,朗科科技,2010-01-08
300043.SZ,互动娱乐,2010-01-20
300044.SZ,赛为智能,2010-01-20
300045.SZ,华力创通,2010-01-20
300046.SZ,台基股份,2010-01-20
300047.SZ,天源迪科,2010-01-20
300048.SZ,合康变频,2010-01-20
300049.SZ,福瑞股份,2010-01-20
300050.SZ,世纪鼎利,2010-01-20
300051.SZ,三五互联,2010-02-11
300052.SZ,中青宝,2010-02-11
300053.SZ,欧比特,2010-02-11
300054.SZ,鼎龙股份,2010-02-11
300055.SZ,万邦达,2010-02-26
300056.SZ,三维丝,2010-02-26
300057.SZ,万顺股份,2010-02-26
300058.SZ,蓝色光标,2010-02-26
300059.SZ,东方财富,2010-03-19
300061.SZ,康耐特,2010-03-19
300062.SZ,中能电气,2010-03-19
300063.SZ,天龙集团,2010-03-26
300064.SZ,豫金刚石,2010-03-26
300065.SZ,海兰信,2010-03-26
300066.SZ,三川智慧,2010-03-26
300067.SZ,安诺其,2010-04-21
300068.SZ,南都电源,2010-04-21
300069.SZ,金利华电,2010-04-21
300070.SZ,碧水源,2010-04-21
300071.SZ,华谊嘉信,2010-04-21
300072.SZ,三聚环保,2010-04-27
300073.SZ,当升科技,2010-04-27
300074.SZ,华平股份,2010-04-27
300075.SZ,数字政通,2010-04-27
300076.SZ,GQY视讯,2010-04-30
300077.SZ,国民技术,2010-04-30
300078.SZ,思创医惠,2010-04-30
300079.SZ,数码视讯,2010-04-30
300080.SZ,易成新能,2010-06-25
300081.SZ,恒信移动,2010-05-20
300082.SZ,奥克股份,2010-05-20
300083.SZ,劲胜精密,2010-05-20
300084.SZ,海默科技,2010-05-20
300085.SZ,银之杰,2010-05-26
300086.SZ,康芝药业,2010-05-26
300087.SZ,荃银高科,2010-05-26
300088.SZ,长信科技,2010-05-26
300089.SZ,文化长城,2010-06-25
300090.SZ,盛运环保,2010-06-25
300091.SZ,金通灵,2010-06-25
300092.SZ,科新机电,2010-07-08
300093.SZ,金刚玻璃,2010-07-08
300094.SZ,国联水产,2010-07-08
300095.SZ,华伍股份,2010-07-28
300096.SZ,易联众,2010-07-28
300097.SZ,智云股份,2010-07-28
300098.SZ,高新兴,2010-07-28
300099.SZ,尤洛卡,2010-08-06
300100.SZ,双林股份,2010-08-06
300101.SZ,振芯科技,2010-08-06
300102.SZ,乾照光电,2010-08-12
300103.SZ,达刚路机,2010-08-12
300104.SZ,乐视网,2010-08-12
300105.SZ,龙源技术,2010-08-20
300106.SZ,西部牧业,2010-08-20
300107.SZ,建新股份,2010-08-20
300108.SZ,双龙股份,2010-08-25
300109.SZ,新开源,2010-08-25
300110.SZ,华仁药业,2010-08-25
300111.SZ,向日葵,2010-08-27
300112.SZ,万讯自控,2010-08-27
300113.SZ,顺网科技,2010-08-27
300114.SZ,中航电测,2010-08-27
300115.SZ,长盈精密,2010-09-02
300116.SZ,坚瑞消防,2010-09-02
300117.SZ,嘉寓股份,2010-09-02
300118.SZ,东方日升,2010-09-02
300119.SZ,瑞普生物,2010-09-17
300120.SZ,经纬电材,2010-09-17
300121.SZ,阳谷华泰,2010-09-17
300122.SZ,智飞生物,2010-09-28
300123.SZ,太阳鸟,2010-09-28
300124.SZ,汇川技术,2010-09-28
300125.SZ,易世达,2010-10-13
300126.SZ,锐奇股份,2010-10-13
300127.SZ,银河磁体,2010-10-13
300128.SZ,锦富新材,2010-10-13
300129.SZ,泰胜风能,2010-10-19
300130.SZ,新国都,2010-10-19
300131.SZ,英唐智控,2010-10-19
300132.SZ,青松股份,2010-10-26
300133.SZ,华策影视,2010-10-26
300134.SZ,大富科技,2010-10-26
300135.SZ,宝利国际,2010-10-26
300136.SZ,信维通信,2010-11-05
300137.SZ,先河环保,2010-11-05
300138.SZ,晨光生物,2010-11-05
300139.SZ,晓程科技,2010-11-12
300140.SZ,启源装备,2010-11-12
300141.SZ,和顺电气,2010-11-12
300142.SZ,沃森生物,2010-11-12
300143.SZ,星河生物,2010-12-09
300144.SZ,宋城演艺,2010-12-09
300145.SZ,中金环境,2010-12-09
300146.SZ,汤臣倍健,2010-12-15
300147.SZ,香雪制药,2010-12-15
300148.SZ,天舟文化,2010-12-15
300149.SZ,量子高科,2010-12-22
300150.SZ,世纪瑞尔,2010-12-22
300151.SZ,昌红科技,2010-12-22
300152.SZ,科融环境,2010-12-29
300153.SZ,科泰电源,2010-12-29
300154.SZ,瑞凌股份,2010-12-29
